date,district,aqi,pm25,pm10,temperature,humidity,wind_speed,noise_db,water_quality,green_cover,latitude,longitude
2023-11-25,South,88.2,37.0,56.3,13.5,70.3,17.0,64.6,81.8,30.8,37.729929,-122.419748
2023-11-25,East,107.8,37.2,65.2,13.5,70.3,17.0,55.0,74.2,18.8,37.77185,-122.355712
2023-11-25,West,41.8,17.0,29.5,13.5,70.3,17.0,66.6,88.2,42.9,37.764913,-122.472683
2023-11-25,Central,53.7,19.3,22.0,13.5,70.3,17.0,46.8,94.8,64.9,37.762215,-122.41747
2023-11-25,Harbor,45.0,20.3,26.2,13.5,70.3,17.0,57.9,67.5,29.9,37.7453,-122.389678
2023-11-26,North,144.7,50.6,84.3,13.2,57.6,12.6,66.0,57.7,14.5,37.821482,-122.42044
2023-11-26,South,52.9,20.0,31.0,13.2,57.6,12.6,54.0,75.9,33.4,37.722612,-122.418333
2023-11-26,East,82.0,29.9,50.4,13.2,57.6,12.6,60.7,76.3,22.3,37.7649,-122.355378
2023-11-26,West,82.1,28.9,44.3,13.2,57.6,12.6,60.6,84.2,38.1,37.769605,-122.478118
2023-11-26,Central,55.5,17.3,29.7,13.2,57.6,12.6,55.4,91.7,60.2,37.774951,-122.420856
2023-11-26,Harbor,85.0,26.4,47.0,13.2,57.6,12.6,62.3,62.6,26.0,37.730453,-122.383907
2023-11-27,North,125.0,44.0,72.4,13.5,70.4,16.6,81.4,67.4,18.8,37.814002,-122.426428
2023-11-27,South,85.0,28.1,57.8,13.5,70.4,16.6,69.0,89.1,36.2,37.716314,-122.426637
2023-11-27,East,111.9,35.8,70.6,13.5,70.4,16.6,74.0,75.7,20.1,37.771861,-122.36081
2023-11-27,West,77.3,32.0,44.1,13.5,70.4,16.6,58.3,90.9,38.9,37.771776,-122.477042
2023-11-27,Central,31.9,14.4,17.7,13.5,70.4,16.6,53.5,96.3,61.3,37.773477,-122.427929
2023-11-27,Harbor,71.2,25.8,37.2,13.5,70.4,16.6,66.8,62.6,31.6,37.742241,-122.388189
2023-11-28,North,128.0,45.6,77.2,13.6,55.5,9.3,75.4,68.7,10.5,37.823773,-122.422325
2023-11-28,South,61.4,27.0,37.9,13.6,55.5,9.3,67.4,84.0,33.8,37.718882,-122.416884
2023-11-28,East,112.9,40.4,73.6,13.6,55.5,9.3,70.1,69.7,14.7,37.763249,-122.361655
2023-11-28,West,58.0,22.9,32.3,13.6,55.5,9.3,64.8,85.2,44.0,37.76769,-122.47431
2023-11-28,Central,25.0,9.9,13.1,13.6,55.5,9.3,59.5,91.9,64.0,37.768933,-122.414427
2023-11-28,Harbor,71.8,31.8,41.6,13.6,55.5,9.3,65.1,62.3,30.4,37.737646,-122.389417
2023-11-29,North,125.9,45.6,78.3,12.8,63.4,13.2,76.9,78.7,14.1,37.823836,-122.422904
2023-11-29,South,93.0,31.4,54.4,12.8,63.4,13.2,61.8,84.0,33.4,37.716843,-122.421086
2023-11-29,East,115.4,42.9,58.2,12.8,63.4,13.2,75.9,72.0,20.9,37.772213,-122.357535
2023-11-29,West,85.1,28.2,50.7,12.8,63.4,13.2,66.7,82.1,42.1,37.768851,-122.478701
2023-11-29,Central,25.1,10.7,7.0,12.8,63.4,13.2,61.8,94.3,68.8,37.772675,-122.421219
2023-11-29,Harbor,58.2,21.7,32.4,12.8,63.4,13.2,70.3,58.8,34.1,37.745099,-122.390814
2023-11-30,North,103.4,42.8,49.7,17.8,48.9,12.3,68.5,64.1,17.3,37.823819,-122.419512
2023-11-30,South,88.3,31.4,51.6,17.8,48.9,12.3,70.4,80.9,32.1,37.721881,-122.417039
2023-11-30,East,96.1,37.6,52.8,17.8,48.9,12.3,71.6,77.7,19.7,37.776453,-122.358522
2023-11-30,West,55.4,21.5,36.1,17.8,48.9,12.3,64.5,88.2,40.3,37.76003,-122.474899
2023-11-30,Central,51.4,18.4,32.3,17.8,48.9,12.3,64.7,98.4,66.4,37.766453,-122.423027
2023-11-30,Harbor,36.5,15.0,26.0,17.8,48.9,12.3,70.4,66.0,28.6,37.737743,-122.393301
2023-12-01,North,99.6,35.3,46.1,7.5,56.4,24.5,76.3,67.0,13.1,37.816269,-122.41999
2023-12-01,South,64.3,22.7,45.8,7.5,56.4,24.5,63.8,84.4,32.8,37.716862,-122.420092
2023-12-01,East,127.0,44.9,72.9,7.5,56.4,24.5,67.3,63.6,17.0,37.779523,-122.357618
2023-12-01,West,80.9,28.1,33.5,7.5,56.4,24.5,56.0,86.8,44.6,37.769958,-122.482121
2023-12-01,Central,57.1,19.1,33.5,7.5,56.4,24.5,56.9,90.3,61.8,37.768291,-122.412506
2023-12-01,Harbor,83.5,33.1,42.8,7.5,56.4,24.5,58.5,67.9,31.3,37.740549,-122.391482
2023-12-02,North,112.4,38.2,69.1,3.9,76.3,21.1,67.1,75.0,13.7,37.818454,-122.41982
2023-12-02,South,68.9,28.2,43.0,3.9,76.3,21.1,62.9,82.8,32.9,37.719964,-122.421703
2023-12-02,East,115.5,44.6,64.2,3.9,76.3,21.1,61.8,82.9,19.3,37.769479,-122.353801
2023-12-02,West,52.8,18.1,28.4,3.9,76.3,21.1,50.1,86.4,42.1,37.767717,-122.482818
2023-12-02,Central,37.2,10.9,22.1,3.9,76.3,21.1,50.3,92.2,69.9,37.769378,-122.41758
2023-12-02,Harbor,80.3,28.7,46.3,3.9,76.3,21.1,60.1,63.9,27.5,37.738023,-122.389932
2023-12-03,North,117.3,44.2,71.1,2.5,83.2,27.0,64.0,71.2,12.9,37.829163,-122.420753
2023-12-03,South,82.9,29.3,57.4,2.5,83.2,27.0,55.7,87.2,35.6,37.721617,-122.419084
2023-12-03,East,80.3,21.1,50.3,2.5,83.2,27.0,63.8,81.3,19.9,37.774801,-122.356792
2023-12-03,West,22.0,9.8,10.6,2.5,83.2,27.0,61.2,87.7,45.5,37.768911,-122.48365
2023-12-03,Central,36.8,7.8,17.7,2.5,83.2,27.0,44.4,85.5,64.3,37.772136,-122.420127
2023-12-03,Harbor,59.3,18.5,31.6,2.5,83.2,27.0,56.3,62.7,25.2,37.742805,-122.392268
2023-12-04,North,139.0,43.8,75.4,9.1,71.8,16.0,80.0,69.3,18.6,37.826818,-122.418802
2023-12-04,South,74.5,23.9,39.3,9.1,71.8,16.0,61.2,79.3,31.7,37.721606,-122.413213
2023-12-04,East,112.7,39.6,68.2,9.1,71.8,16.0,72.6,75.8,18.7,37.7692,-122.357396
2023-12-04,West,64.8,21.1,32.4,9.1,71.8,16.0,62.4,86.9,43.2,37.765472,-122.474996
2023-12-04,Central,62.2,16.4,41.5,9.1,71.8,16.0,55.1,92.9,66.8,37.77661,-122.415989
2023-12-04,Harbor,77.0,23.6,33.0,9.1,71.8,16.0,69.0,69.0,27.0,37.738921,-122.392229
2023-12-05,North,125.5,53.2,63.1,6.4,75.9,15.3,77.5,62.3,13.6,37.820595,-122.416622
2023-12-05,South,74.9,25.9,40.5,6.4,75.9,15.3,58.1,84.8,34.7,37.721741,-122.420278
2023-12-05,East,97.6,38.7,59.8,6.4,75.9,15.3,77.4,77.7,22.4,37.768336,-122.360803
2023-12-05,West,80.0,31.3,43.3,6.4,75.9,15.3,56.3,84.1,42.3,37.776898,-122.47696
2023-12-05,Central,37.3,10.3,17.0,6.4,75.9,15.3,53.5,91.2,66.8,37.766134,-122.410842
2023-12-05,Harbor,60.9,17.7,42.5,6.4,75.9,15.3,70.9,62.2,30.0,37.741626,-122.389453
2023-12-06,North,161.6,63.7,89.2,4.4,45.7,8.9,70.7,68.3,15.1,37.822403,-122.430108
2023-12-06,South,127.3,49.2,70.3,4.4,45.7,8.9,59.8,86.4,35.2,37.720369,-122.418167
2023-12-06,East,104.6,38.9,62.2,4.4,45.7,8.9,72.5,77.3,22.5,37.763612,-122.363192
2023-12-06,West,67.3,22.0,35.7,4.4,45.7,8.9,66.8,84.3,39.4,37.768307,-122.479768
2023-12-06,Central,51.3,20.1,31.1,4.4,45.7,8.9,55.4,86.6,62.9,37.767509,-122.42114
2023-12-06,Harbor,88.1,32.9,53.5,4.4,45.7,8.9,63.3,69.8,30.7,37.740449,-122.387587
2023-12-07,North,144.9,52.4,80.5,6.1,47.5,10.4,71.2,58.2,17.6,37.819168,-122.421718
2023-12-07,South,72.6,29.9,45.1,6.1,47.5,10.4,58.6,87.2,33.6,37.717558,-122.421174
2023-12-07,East,93.8,29.8,56.4,6.1,47.5,10.4,70.0,78.8,19.7,37.772194,-122.368184
2023-12-07,West,53.9,21.1,23.8,6.1,47.5,10.4,62.7,78.7,44.0,37.77644,-122.476902
2023-12-07,Central,24.2,11.3,22.7,6.1,47.5,10.4,68.6,94.1,60.6,37.771739,-122.413616
2023-12-07,Harbor,74.8,30.1,37.7,6.1,47.5,10.4,66.7,51.8,26.6,37.739976,-122.391453
2023-12-08,North,126.6,45.8,74.6,4.4,63.5,16.0,73.5,73.1,11.5,37.827712,-122.415548
2023-12-08,South,73.0,25.4,41.9,4.4,63.5,16.0,65.7,86.9,30.6,37.72175,-122.428466
2023-12-08,East,97.2,39.4,47.3,4.4,63.5,16.0,63.8,77.0,22.5,37.771302,-122.367618
2023-12-08,West,39.3,14.4,16.1,4.4,63.5,16.0,61.6,85.9,42.8,37.777259,-122.477638
2023-12-08,Central,64.6,26.0,35.4,4.4,63.5,16.0,55.1,90.7,65.7,37.767399,-122.4131
2023-12-08,Harbor,63.2,23.4,34.2,4.4,63.5,16.0,63.0,72.8,27.9,37.738781,-122.392657
2023-12-09,North,132.1,49.4,79.1,8.1,63.8,7.3,70.1,67.3,13.1,37.81799,-122.423678
2023-12-09,South,62.4,20.4,39.5,8.1,63.8,7.3,56.1,80.4,33.1,37.724979,-122.423714
2023-12-09,East,111.5,39.9,62.8,8.1,63.8,7.3,67.1,76.3,21.0,37.769883,-122.353022
2023-12-09,West,68.5,19.5,41.6,8.1,63.8,7.3,57.8,85.1,43.4,37.761542,-122.487787
2023-12-09,Central,74.5,25.1,46.5,8.1,63.8,7.3,43.8,87.3,65.7,37.76959,-122.417849
2023-12-09,Harbor,79.4,28.0,41.1,8.1,63.8,7.3,54.6,69.3,32.9,37.735845,-122.394416
2023-12-10,North,138.5,49.7,77.0,7.0,68.8,12.9,80.9,64.6,18.1,37.825787,-122.417984
2023-12-10,South,53.3,19.3,27.3,7.0,68.8,12.9,58.1,77.2,35.9,37.72394,-122.41532
2023-12-10,East,97.2,31.8,56.2,7.0,68.8,12.9,73.9,76.3,20.1,37.76906,-122.362014
2023-12-10,West,73.8,26.2,43.3,7.0,68.8,12.9,58.3,86.6,45.4,37.766588,-122.483656
2023-12-10,Central,48.4,17.4,24.5,7.0,68.8,12.9,52.1,96.1,67.0,37.775649,-122.425259
2023-12-10,Harbor,59.5,20.6,33.7,7.0,68.8,12.9,58.9,60.5,28.2,37.741933,-122.395318
2023-12-11,North,114.7,43.0,64.7,14.6,59.0,20.3,78.9,66.1,17.9,37.814032,-122.416203
2023-12-11,South,76.6,24.5,52.7,14.6,59.0,20.3,71.3,72.7,34.4,37.722823,-122.418233
2023-12-11,East,117.0,46.0,66.8,14.6,59.0,20.3,81.2,80.2,18.1,37.767791,-122.355027
2023-12-11,West,49.3,16.5,26.4,14.6,59.0,20.3,62.6,84.1,40.7,37.774648,-122.481618
2023-12-11,Central,74.1,27.6,47.8,14.6,59.0,20.3,58.8,97.9,65.4,37.770941,-122.415627
2023-12-11,Harbor,105.6,37.2,63.1,14.6,59.0,20.3,65.0,65.3,29.1,37.731369,-122.390801
2023-12-12,North,126.3,44.9,75.3,10.8,55.4,19.5,78.1,68.9,16.5,37.820812,-122.426579
2023-12-12,South,70.2,19.9,42.6,10.8,55.4,19.5,67.0,86.2,35.2,37.723872,-122.426306
2023-12-12,East,95.0,30.0,51.4,10.8,55.4,19.5,78.3,80.9,20.7,37.769274,-122.363974
2023-12-12,West,63.4,26.2,37.6,10.8,55.4,19.5,53.9,85.5,39.2,37.773217,-122.482772
2023-12-12,Central,29.0,12.9,19.0,10.8,55.4,19.5,57.0,100.0,65.6,37.76742,-122.417923
2023-12-12,Harbor,67.3,28.0,39.1,10.8,55.4,19.5,66.7,56.5,29.2,37.739775,-122.394097
2023-12-13,North,110.4,38.9,59.5,7.4,69.3,14.0,75.9,67.4,13.0,37.818197,-122.419731
2023-12-13,South,92.9,34.3,59.1,7.4,69.3,14.0,68.1,88.7,37.4,37.726252,-122.424613
2023-12-13,East,110.6,43.5,68.9,7.4,69.3,14.0,67.5,79.0,19.2,37.777388,-122.365549
2023-12-13,West,53.2,13.7,30.5,7.4,69.3,14.0,71.2,84.8,44.3,37.772201,-122.480465
2023-12-13,Central,53.7,20.5,25.8,7.4,69.3,14.0,55.6,95.3,66.3,37.775194,-122.418658
2023-12-13,Harbor,80.0,31.1,41.8,7.4,69.3,14.0,62.1,62.4,25.8,37.741628,-122.385804
2023-12-14,North,120.4,49.5,62.4,6.0,70.5,10.2,69.2,68.0,14.7,37.822669,-122.411995
2023-12-14,South,71.3,23.9,48.0,6.0,70.5,10.2,67.2,85.6,32.5,37.724504,-122.416787
2023-12-14,East,107.6,37.0,60.8,6.0,70.5,10.2,78.4,71.1,17.0,37.767489,-122.361643
2023-12-14,West,66.0,26.6,39.3,6.0,70.5,10.2,61.3,86.2,45.6,37.763273,-122.475714
2023-12-14,Central,38.6,12.6,23.3,6.0,70.5,10.2,55.7,94.2,64.4,37.768843,-122.413885
2023-12-14,Harbor,87.5,32.4,52.5,6.0,70.5,10.2,61.8,72.8,26.3,37.740453,-122.391146
2023-12-15,North,152.2,51.2,90.1,7.1,61.5,9.4,77.9,65.3,15.3,37.819368,-122.424404
2023-12-15,South,67.5,26.3,40.8,7.1,61.5,9.4,64.1,80.2,33.5,37.718698,-122.426988
2023-12-15,East,106.6,39.9,60.0,7.1,61.5,9.4,79.0,71.5,17.3,37.770532,-122.359025
2023-12-15,West,40.0,16.2,23.6,7.1,61.5,9.4,51.5,84.5,42.0,37.768187,-122.485352
2023-12-15,Central,56.4,25.6,32.9,7.1,61.5,9.4,46.3,93.3,63.5,37.765596,-122.418586
2023-12-15,Harbor,90.5,30.6,42.5,7.1,61.5,9.4,55.9,60.0,28.6,37.737936,-122.392733
2023-12-16,North,140.2,48.5,73.0,9.6,67.5,15.2,67.6,64.3,8.9,37.817818,-122.415581
2023-12-16,South,89.8,33.9,50.9,9.6,67.5,15.2,64.5,77.2,31.6,37.724497,-122.41989
2023-12-16,East,91.0,34.4,48.8,9.6,67.5,15.2,62.2,72.1,19.8,37.770823,-122.353933
2023-12-16,West,59.2,20.4,40.4,9.6,67.5,15.2,60.4,85.7,40.1,37.766753,-122.484216
2023-12-16,Central,48.5,15.9,35.2,9.6,67.5,15.2,43.9,86.8,64.6,37.772086,-122.430349
2023-12-16,Harbor,49.9,17.2,34.7,9.6,67.5,15.2,68.5,61.1,28.6,37.736653,-122.387467
2023-12-17,North,118.7,42.8,73.4,12.3,72.2,13.8,68.2,58.8,13.1,37.818884,-122.427285
2023-12-17,South,82.8,31.3,55.7,12.3,72.2,13.8,52.0,85.3,36.4,37.722078,-122.424027
2023-12-17,East,86.8,31.5,49.1,12.3,72.2,13.8,63.5,81.8,18.0,37.762425,-122.360896
2023-12-17,West,70.8,26.5,41.3,12.3,72.2,13.8,62.7,80.0,42.9,37.77618,-122.487869
2023-12-17,Central,47.9,20.9,32.9,12.3,72.2,13.8,54.0,95.1,61.4,37.775493,-122.4248
2023-12-17,Harbor,59.2,22.5,30.7,12.3,72.2,13.8,60.9,64.9,33.4,37.741735,-122.392474
2023-12-18,North,124.6,46.1,60.9,9.9,55.6,19.5,64.9,60.2,18.4,37.815407,-122.417071
2023-12-18,South,66.5,23.2,37.0,9.9,55.6,19.5,70.4,84.6,35.0,37.725187,-122.422533
2023-12-18,East,111.4,42.8,66.8,9.9,55.6,19.5,70.3,74.0,16.8,37.766771,-122.363668
2023-12-18,West,66.0,23.1,39.1,9.9,55.6,19.5,63.2,80.2,41.3,37.769085,-122.4831
2023-12-18,Central,33.8,17.3,11.3,9.9,55.6,19.5,65.1,93.3,66.5,37.773473,-122.417532
2023-12-18,Harbor,94.6,30.8,52.2,9.9,55.6,19.5,61.2,55.4,27.3,37.74749,-122.390694
2023-12-19,North,135.8,56.0,77.7,13.6,78.5,32.0,76.0,68.3,14.0,37.820599,-122.416991
2023-12-19,South,60.0,17.5,35.4,13.6,78.5,32.0,59.9,79.3,33.6,37.718511,-122.41556
2023-12-19,East,82.7,33.3,47.3,13.6,78.5,32.0,70.6,76.7,15.8,37.771352,-122.356603
2023-12-19,West,67.5,20.2,30.2,13.6,78.5,32.0,58.6,91.2,44.6,37.766901,-122.485812
2023-12-19,Central,31.1,8.9,22.1,13.6,78.5,32.0,60.6,87.3,65.9,37.772603,-122.424719
2023-12-19,Harbor,61.7,23.2,35.4,13.6,78.5,32.0,57.3,63.6,30.6,37.746318,-122.392675
2023-12-20,North,129.6,48.5,67.0,6.5,64.3,15.7,76.8,63.7,13.6,37.826832,-122.425593
2023-12-20,South,74.3,22.9,42.4,6.5,64.3,15.7,67.7,82.8,33.7,37.725314,-122.418678
2023-12-20,East,111.4,42.2,48.0,6.5,64.3,15.7,70.7,71.1,16.9,37.775898,-122.361499
2023-12-20,West,89.5,28.0,44.7,6.5,64.3,15.7,64.4,83.5,44.8,37.769551,-122.48057
2023-12-20,Central,43.5,16.2,27.6,6.5,64.3,15.7,63.3,91.1,63.0,37.76791,-122.414121
2023-12-20,Harbor,83.5,24.4,37.0,6.5,64.3,15.7,61.3,64.0,28.9,37.742059,-122.390702
2023-12-21,North,145.6,47.5,81.1,11.9,68.2,14.5,75.6,69.7,9.7,37.818958,-122.418398
2023-12-21,South,85.8,34.4,51.9,11.9,68.2,14.5,62.7,85.0,33.5,37.720587,-122.416821
2023-12-21,East,100.4,37.2,61.0,11.9,68.2,14.5,74.2,81.6,24.8,37.772812,-122.361845
2023-12-21,West,70.9,26.9,42.8,11.9,68.2,14.5,67.7,77.4,47.8,37.777402,-122.477728
2023-12-21,Central,56.6,19.7,31.7,11.9,68.2,14.5,59.1,94.9,65.8,37.772507,-122.416406
2023-12-21,Harbor,85.7,27.8,52.2,11.9,68.2,14.5,73.4,62.9,32.7,37.736331,-122.390119
2023-12-22,North,117.3,45.7,73.9,6.2,78.8,23.8,74.9,67.6,15.8,37.81663,-122.41956
2023-12-22,South,102.4,35.4,61.6,6.2,78.8,23.8,65.4,81.3,34.6,37.72701,-122.417786
2023-12-22,East,102.5,41.7,56.0,6.2,78.8,23.8,66.3,84.0,19.3,37.773574,-122.363049
2023-12-22,West,63.8,19.7,36.0,6.2,78.8,23.8,58.1,81.1,43.2,37.760826,-122.48464
2023-12-22,Central,55.2,20.9,25.5,6.2,78.8,23.8,58.5,88.0,65.8,37.769537,-122.4213
2023-12-22,Harbor,67.1,31.8,33.8,6.2,78.8,23.8,66.0,66.5,26.6,37.733623,-122.392404
2023-12-23,North,144.6,49.6,80.5,10.1,59.8,12.6,63.2,68.4,14.6,37.823182,-122.424581
2023-12-23,South,77.8,24.2,42.3,10.1,59.8,12.6,64.7,80.6,30.6,37.71728,-122.426444
2023-12-23,East,84.6,32.5,40.1,10.1,59.8,12.6,67.4,76.1,17.7,37.770909,-122.363751
2023-12-23,West,76.6,25.5,41.0,10.1,59.8,12.6,53.7,88.1,45.4,37.759513,-122.478983
2023-12-23,Central,24.7,7.9,13.3,10.1,59.8,12.6,49.4,94.3,65.8,37.766906,-122.423239
2023-12-23,Harbor,75.5,22.5,39.9,10.1,59.8,12.6,66.1,56.2,28.1,37.737631,-122.381979
2023-12-24,North,137.6,50.3,72.6,6.5,61.8,7.8,74.4,68.2,16.1,37.818687,-122.419027
2023-12-24,South,80.9,33.5,45.9,6.5,61.8,7.8,58.0,79.9,32.7,37.720951,-122.416722
2023-12-24,East,97.6,35.5,55.6,6.5,61.8,7.8,67.6,68.3,16.7,37.764537,-122.359868
2023-12-24,West,55.0,18.3,24.8,6.5,61.8,7.8,54.2,79.9,45.9,37.771917,-122.479399
2023-12-24,Central,47.0,10.8,24.0,6.5,61.8,7.8,47.6,93.1,65.5,37.771299,-122.414948
2023-12-24,Harbor,71.3,23.8,45.1,6.5,61.8,7.8,60.7,61.9,33.6,37.742311,-122.390762
2023-12-25,North,129.1,48.5,76.7,6.1,78.4,15.2,77.5,71.0,15.1,37.82222,-122.422927
2023-12-25,South,103.9,33.7,59.7,6.1,78.4,15.2,57.0,81.6,32.6,37.720543,-122.418633
2023-12-25,East,87.0,31.2,55.7,6.1,78.4,15.2,65.1,72.2,21.2,37.77031,-122.359395
2023-12-25,West,77.6,25.6,40.9,6.1,78.4,15.2,58.1,83.4,47.3,37.763196,-122.484777
2023-12-25,Central,28.9,14.6,13.1,6.1,78.4,15.2,54.5,84.7,63.3,37.773466,-122.418988
2023-12-25,Harbor,72.7,21.5,39.1,6.1,78.4,15.2,65.7,58.5,30.6,37.74354,-122.392115
2023-12-26,North,150.6,50.9,88.2,10.0,62.0,20.9,80.9,62.6,12.6,37.817654,-122.420531
2023-12-26,South,69.5,24.4,43.1,10.0,62.0,20.9,54.5,77.6,35.7,37.722211,-122.424234
2023-12-26,East,103.0,41.1,57.4,10.0,62.0,20.9,66.5,79.9,23.3,37.766455,-122.359843
2023-12-26,West,75.3,27.5,33.4,10.0,62.0,20.9,63.0,80.6,40.8,37.763089,-122.475238
2023-12-26,Central,33.8,13.2,21.8,10.0,62.0,20.9,56.7,93.3,65.0,37.770552,-122.423041
2023-12-26,Harbor,58.5,20.7,32.1,10.0,62.0,20.9,66.9,68.0,29.9,37.736756,-122.398725
2023-12-27,North,138.7,50.2,87.0,5.8,54.7,9.6,77.2,75.6,15.8,37.824343,-122.421436
2023-12-27,South,67.5,23.0,37.7,5.8,54.7,9.6,60.2,77.5,35.0,37.715978,-122.426134
2023-12-27,East,89.8,31.6,45.3,5.8,54.7,9.6,70.0,78.7,20.4,37.767357,-122.365216
2023-12-27,West,58.5,23.0,37.2,5.8,54.7,9.6,62.6,90.4,48.3,37.768067,-122.474054
2023-12-27,Central,46.8,19.9,29.8,5.8,54.7,9.6,47.1,87.7,60.9,37.762872,-122.416483
2023-12-27,Harbor,107.0,37.7,64.2,5.8,54.7,9.6,71.7,63.9,28.9,37.739017,-122.38785
2023-12-28,North,126.4,40.7,75.3,10.4,66.8,16.6,69.2,69.8,15.9,37.815438,-122.422431
2023-12-28,South,107.3,38.4,54.0,10.4,66.8,16.6,66.6,78.5,29.2,37.722079,-122.423666
2023-12-28,East,103.6,34.9,61.6,10.4,66.8,16.6,71.8,64.3,20.0,37.768841,-122.354333
2023-12-28,West,68.0,26.7,34.5,10.4,66.8,16.6,57.4,84.9,43.1,37.775352,-122.480613
2023-12-28,Central,30.3,8.4,21.8,10.4,66.8,16.6,55.2,91.0,66.7,37.766341,-122.428941
2023-12-28,Harbor,61.3,22.8,33.1,10.4,66.8,16.6,58.0,67.6,29.4,37.741556,-122.388322
2023-12-29,North,139.8,52.5,80.9,4.4,70.8,19.4,67.2,66.9,11.6,37.825129,-122.415478
2023-12-29,South,62.3,22.3,36.1,4.4,70.8,19.4,67.1,74.5,28.5,37.720153,-122.430126
2023-12-29,East,98.8,37.3,61.5,4.4,70.8,19.4,68.2,76.7,20.6,37.765297,-122.356339
2023-12-29,West,64.7,21.5,36.9,4.4,70.8,19.4,60.4,88.5,43.1,37.770908,-122.482484
2023-12-29,Central,33.1,12.4,14.1,4.4,70.8,19.4,59.6,94.7,62.1,37.770855,-122.423079
2023-12-29,Harbor,48.9,15.8,27.1,4.4,70.8,19.4,67.3,63.7,31.3,37.736075,-122.391507
2023-12-30,North,118.4,42.0,64.1,12.6,43.3,11.3,72.7,68.1,10.7,37.817647,-122.42
2023-12-30,South,91.7,40.3,54.9,12.6,43.3,11.3,53.4,81.6,34.5,37.717922,-122.418119
2023-12-30,East,72.2,27.7,38.1,12.6,43.3,11.3,65.5,82.6,15.8,37.771091,-122.356824
2023-12-30,West,67.9,19.6,44.8,12.6,43.3,11.3,55.0,82.6,43.2,37.768471,-122.484761
2023-12-30,Central,52.0,16.9,32.5,12.6,43.3,11.3,53.3,99.3,63.5,37.766787,-122.425879
2023-12-30,Harbor,107.6,40.7,56.8,12.6,43.3,11.3,67.6,69.1,25.6,37.736986,-122.390529
2023-12-31,North,105.9,39.0,65.1,5.0,66.6,18.3,71.8,66.7,12.3,37.823323,-122.424708
2023-12-31,South,79.8,28.8,50.3,5.0,66.6,18.3,55.4,79.8,30.9,37.721749,-122.421695
2023-12-31,East,85.5,28.5,50.6,5.0,66.6,18.3,61.0,71.4,21.2,37.769336,-122.356178
2023-12-31,West,56.5,20.3,32.4,5.0,66.6,18.3,62.2,90.9,46.9,37.767485,-122.483947
2023-12-31,Central,57.3,24.8,37.9,5.0,66.6,18.3,51.1,95.3,65.9,37.770596,-122.419231
2023-12-31,Harbor,73.5,24.1,37.7,5.0,66.6,18.3,56.8,55.8,29.4,37.739838,-122.386952
2024-01-01,North,108.4,34.7,65.4,11.5,73.6,26.5,81.2,74.0,15.2,37.812013,-122.418538
2024-01-01,South,80.4,32.7,52.2,11.5,73.6,26.5,67.1,79.4,31.4,37.722136,-122.42317
2024-01-01,East,113.4,35.7,66.3,11.5,73.6,26.5,72.4,75.1,16.7,37.761753,-122.362126
2024-01-01,West,51.3,21.8,24.8,11.5,73.6,26.5,63.0,79.2,45.2,37.761049,-122.471619
2024-01-01,Central,42.4,6.9,20.2,11.5,73.6,26.5,52.1,89.0,63.1,37.76735,-122.423266
2024-01-01,Harbor,52.4,21.3,35.3,11.5,73.6,26.5,63.9,62.9,26.2,37.740284,-122.38908
2024-01-02,North,112.2,44.0,61.8,7.4,68.9,19.9,82.5,68.9,18.9,37.824701,-122.419091
2024-01-02,South,67.4,22.2,40.4,7.4,68.9,19.9,63.6,79.3,36.1,37.720155,-122.416644
2024-01-02,East,85.4,33.7,50.3,7.4,68.9,19.9,76.4,80.4,18.8,37.769339,-122.352868
2024-01-02,West,58.4,23.3,30.8,7.4,68.9,19.9,52.6,79.5,45.0,37.772805,-122.478363
2024-01-02,Central,63.4,24.0,31.6,7.4,68.9,19.9,58.7,92.8,62.6,37.77189,-122.419683
2024-01-02,Harbor,64.7,22.8,43.3,7.4,68.9,19.9,71.2,63.8,29.1,37.734268,-122.383123
2024-01-03,North,146.3,52.3,85.3,10.9,69.0,4.4,73.0,66.0,15.5,37.816906,-122.422296
2024-01-03,South,91.6,37.0,55.3,10.9,69.0,4.4,67.8,82.3,37.7,37.713035,-122.411911
2024-01-03,East,143.7,53.1,84.6,10.9,69.0,4.4,70.8,75.1,17.5,37.769804,-122.357776
2024-01-03,West,77.5,33.9,43.9,10.9,69.0,4.4,54.3,92.4,40.9,37.767762,-122.478913
2024-01-03,Central,60.2,17.3,30.0,10.9,69.0,4.4,49.3,94.8,67.0,37.765113,-122.416017
2024-01-03,Harbor,97.0,32.9,44.4,10.9,69.0,4.4,60.2,60.3,32.9,37.739527,-122.394027
2024-01-04,North,111.9,37.8,64.5,8.4,52.8,21.1,82.9,76.9,11.4,37.817614,-122.417938
2024-01-04,South,93.0,27.0,52.5,8.4,52.8,21.1,60.8,73.3,30.7,37.717729,-122.419765
2024-01-04,East,112.0,41.4,67.5,8.4,52.8,21.1,71.1,72.8,18.5,37.772782,-122.35587
2024-01-04,West,59.6,18.7,35.1,8.4,52.8,21.1,63.2,90.5,42.3,37.767329,-122.476975
2024-01-04,Central,41.1,13.4,29.3,8.4,52.8,21.1,49.8,100.0,62.5,37.773467,-122.420435
2024-01-04,Harbor,76.1,26.6,46.9,8.4,52.8,21.1,63.4,60.4,33.5,37.740118,-122.392703
2024-01-05,North,162.1,59.6,91.5,3.8,85.4,14.7,75.8,77.0,8.5,37.820857,-122.421061
